(x, y, cap, sonde, angle_sonde)
(0.8461392683684776, 0.39344834993966915, -4.1124420346671595, 2.833333, 88.14375)
(0.8461392683684776, 0.39344834993966915, -4.1124420346671595, 2.833333, 90.1125)
(0.8461392683684776, 0.39344834993966915, -4.1124420346671595, 2.84, 92.08125)
(0.8461392683684776, 0.39344834993966915, -4.1124420346671595, 2.84, 94.05)
(0.8461392683684776, 0.39344834993966915, -4.1124420346671595, 2.933333, 96.01875)
(0.7714564071961882, 0.44380796611973217, -4.241506770916745, 2.986667, 97.9875)
(0.7714564071961882, 0.44380796611973217, -4.241506770916745, 2.986667, 99.95625)
(0.7714564071961882, 0.44380796611973217, -4.241506770916745, 2.98, 97.9875)
(0.7714564071961882, 0.44380796611973217, -4.241506770916745, 2.98, 96.01875)
(0.7714564071961882, 0.44380796611973217, -4.241506770916745, 2.833333, 94.05)
(0.7714564071961882, 0.44380796611973217, -4.241506770916745, 2.833333, 92.08125)
(0.7714564071961882, 0.44380796611973217, -4.241506770916745, 2.84, 90.1125)
(0.7714564071961882, 0.44380796611973217, -4.241506770916745, 2.833333, 88.14375)
(0.734635427293519, 0.4726537555680463, -4.294361166161428, 2.833333, 86.175)
(0.734635427293519, 0.4726537555680463, -4.294361166161428, 2.833333, 84.20625)
(0.734635427293519, 0.4726537555680463, -4.294361166161428, 2.833333, 82.2375)
(0.734635427293519, 0.4726537555680463, -4.294361166161428, 2.84, 80.26875)
(0.734635427293519, 0.4726537555680463, -4.294361166161428, 2.84, 79.9875)
(0.734635427293519, 0.4726537555680463, -4.294361166161428, 2.84, 80.26875)
(0.734635427293519, 0.4726537555680463, -4.294361166161428, 2.833333, 82.2375)
(0.734635427293519, 0.4726537555680463, -4.294361166161428, 2.833333, 84.20625)
(0.7026183750039423, 0.5069669658833437, -4.361889941780365, 2.833333, 86.175)
(0.7026183750039423, 0.5069669658833437, -4.361889941780365, 2.833333, 88.14375)
(0.7026183750039423, 0.5069669658833437, -4.361889941780365, 2.853333, 90.1125)
(0.7026183750039423, 0.5069669658833437, -4.361889941780365, 2.84, 92.08125)
(0.7026183750039423, 0.5069669658833437, -4.361889941780365, 2.84, 94.05)
(0.7026183750039423, 0.5069669658833437, -4.361889941780365, 2.906667, 96.01875)
(0.7026183750039423, 0.5069669658833437, -4.361889941780365, 2.9, 97.9875)
(0.7026183750039423, 0.5069669658833437, -4.361889941780365, 2.9, 99.95625)
(0.7026183750039423, 0.5069669658833437, -4.361889941780365, 2.9, 97.9875)
(0.6829748802807235, 0.523209192894886, -4.390366954917138, 2.906667, 96.01875)
(0.6829748802807235, 0.523209192894886, -4.390366954917138, 2.84, 94.05)
(0.6829748802807235, 0.523209192894886, -4.390366954917138, 2.84, 92.08125)
(0.6829748802807235, 0.523209192894886, -4.390366954917138, 2.84, 90.1125)
(0.6829748802807235, 0.523209192894886, -4.390366954917138, 2.706667, 88.14375)
(0.6829748802807235, 0.523209192894886, -4.390366954917138, 2.693333, 86.175)
(0.6829748802807235, 0.523209192894886, -4.390366954917138, 2.693333, 84.20625)
(0.6829748802807235, 0.523209192894886, -4.390366954917138, 2.686667, 82.2375)
(0.6277090047800814, 0.5873981598168705, -4.490670169219924, 2.7, 80.26875)
(0.6277090047800814, 0.5873981598168705, -4.490670169219924, 2.693333, 79.9875)
(0.6277090047800814, 0.5873981598168705, -4.490670169219924, 2.666667, 80.26875)
(0.6277090047800814, 0.5873981598168705, -4.490670169219924, 2.686667, 82.2375)
(0.6277090047800814, 0.5873981598168705, -4.490670169219924, 2.686667, 84.20625)
(0.6277090047800814, 0.5873981598168705, -4.490670169219924, 2.693333, 86.175)
(0.6277090047800814, 0.5873981598168705, -4.490670169219924, 2.66, 88.14375)
(0.6277090047800814, 0.5873981598168705, -4.490670169219924, 2.693333, 90.1125)
(-1, -1, -1, 2.84, 92.08125)
(-1, -1, -1, 2.893333, 94.05)
(-1, -1, -1, 2.886667, 96.01875)
(-1, -1, -1, 2.886667, 97.9875)
(-1, -1, -1, 2.886667, 99.95625)
(-1, -1, -1, 2.886667, 97.9875)
(-1, -1, -1, 2.886667, 96.01875)
(-1, -1, -1, 2.886667, 94.05)
(0.551616295909196, 0.6905870598491817, -4.633464494227425, 2.846667, 92.08125)
(0.551616295909196, 0.6905870598491817, -4.633464494227425, 2.853333, 90.1125)
(0.551616295909196, 0.6905870598491817, -4.633464494227425, 2.693333, 88.14375)
(0.551616295909196, 0.6905870598491817, -4.633464494227425, 2.7, 86.175)
(0.551616295909196, 0.6905870598491817, -4.633464494227425, 2.66, 84.20625)
(0.551616295909196, 0.6905870598491817, -4.633464494227425, 2.693333, 82.2375)
(0.551616295909196, 0.6905870598491817, -4.633464494227425, 2.666667, 80.26875)
(0.551616295909196, 0.6905870598491817, -4.633464494227425, 2.693333, 79.9875)
(0.5275858267346125, 0.7267509250181524, -4.684850992321742, 2.693333, 80.26875)
(0.5275858267346125, 0.7267509250181524, -4.684850992321742, 2.7, 82.2375)
(0.5275858267346125, 0.7267509250181524, -4.684850992321742, 2.693333, 84.20625)
(0.5275858267346125, 0.7267509250181524, -4.684850992321742, 2.693333, 86.175)
(0.5275858267346125, 0.7267509250181524, -4.684850992321742, 2.693333, 88.14375)
(0.5275858267346125, 0.7267509250181524, -4.684850992321742, 2.846667, 90.1125)
(0.5275858267346125, 0.7267509250181524, -4.684850992321742, -1.0, 92.08125)
(0.5275858267346125, 0.7267509250181524, -4.684850992321742, -1.0, 94.05)
(0.5275858267346125, 0.7267509250181524, -4.684850992321742, -1.0, 96.01875)
(0.5046722256544965, 0.7662330214822801, -4.743449577896929, -1.0, 97.9875)
(0.5046722256544965, 0.7662330214822801, -4.743449577896929, -1.0, 99.95625)
(0.5046722256544965, 0.7662330214822801, -4.743449577896929, -1.0, 97.9875)
(0.5046722256544965, 0.7662330214822801, -4.743449577896929, 2.893333, 96.01875)
(0.5046722256544965, 0.7662330214822801, -4.743449577896929, 2.893333, 94.05)
(0.5046722256544965, 0.7662330214822801, -4.743449577896929, 2.84, 92.08125)
(0.5046722256544965, 0.7662330214822801, -4.743449577896929, 2.84, 90.1125)
(0.48507685586953725, 0.8045982498519403, -4.784793902937782, 2.84, 88.14375)
(0.48507685586953725, 0.8045982498519403, -4.784793902937782, 2.833333, 86.175)
(0.48507685586953725, 0.8045982498519403, -4.784793902937782, 2.833333, 84.20625)
(0.48507685586953725, 0.8045982498519403, -4.784793902937782, 2.833333, 82.2375)
(0.48507685586953725, 0.8045982498519403, -4.784793902937782, 2.833333, 80.26875)
(0.48507685586953725, 0.8045982498519403, -4.784793902937782, -1.0, 79.9875)
(0.48507685586953725, 0.8045982498519403, -4.784793902937782, 2.84, 80.26875)
(0.48507685586953725, 0.8045982498519403, -4.784793902937782, 2.84, 82.2375)
(0.48507685586953725, 0.8045982498519403, -4.784793902937782, 2.833333, 84.20625)
(0.47627140306678, 0.8223386474104364, -4.801403670991663, 2.833333, 86.175)
(0.47627140306678, 0.8223386474104364, -4.801403670991663, 2.84, 88.14375)
(0.47627140306678, 0.8223386474104364, -4.801403670991663, 2.84, 90.1125)
(0.47627140306678, 0.8223386474104364, -4.801403670991663, 2.84, 92.08125)
(0.47627140306678, 0.8223386474104364, -4.801403670991663, -1.0, 94.05)
(0.47627140306678, 0.8223386474104364, -4.801403670991663, -1.0, 96.01875)
(0.47627140306678, 0.8223386474104364, -4.801403670991663, -1.0, 97.9875)
(0.47627140306678, 0.8223386474104364, -4.801403670991663, -1.0, 99.95625)
(0.4424508823472333, 0.8954972188789305, -4.901320462435548, -1.0, 97.9875)
(0.4424508823472333, 0.8954972188789305, -4.901320462435548, -1.0, 96.01875)
(0.4424508823472333, 0.8954972188789305, -4.901320462435548, -1.0, 94.05)
(0.4424508823472333, 0.8954972188789305, -4.901320462435548, 2.84, 90.1125)
(0.4424508823472333, 0.8954972188789305, -4.901320462435548, 2.84, 88.14375)
(0.4424508823472333, 0.8954972188789305, -4.901320462435548, 2.693333, 86.175)
(0.4424508823472333, 0.8954972188789305, -4.901320462435548, 2.693333, 84.20625)
(0.4274373783983825, 0.9372591074497848, -4.942265570875845, 2.693333, 82.2375)
(0.4274373783983825, 0.9372591074497848, -4.942265570875845, 2.693333, 80.26875)
(0.4274373783983825, 0.9372591074497848, -4.942265570875845, 2.693333, 79.9875)
(0.4274373783983825, 0.9372591074497848, -4.942265570875845, 2.693333, 80.26875)
(0.4274373783983825, 0.9372591074497848, -4.942265570875845, 2.693333, 82.2375)
(0.4274373783983825, 0.9372591074497848, -4.942265570875845, 2.666667, 84.20625)
(0.4274373783983825, 0.9372591074497848, -4.942265570875845, 2.693333, 86.175)
(0.4274373783983825, 0.9372591074497848, -4.942265570875845, 2.806667, 88.14375)
(0.4274373783983825, 0.9372591074497848, -4.942265570875845, 2.84, 90.1125)
(0.40858436646687357, 1.0194186985478206, -5.0362020557157665, 2.866667, 92.08125)
(0.40858436646687357, 1.0194186985478206, -5.0362020557157665, 3.013333, 94.05)
(0.40858436646687357, 1.0194186985478206, -5.0362020557157665, 3.013333, 96.01875)
(0.40858436646687357, 1.0194186985478206, -5.0362020557157665, 3.006667, 97.9875)
(0.40858436646687357, 1.0194186985478206, -5.0362020557157665, 3.013333, 99.95625)
(0.40858436646687357, 1.0194186985478206, -5.0362020557157665, 3.006667, 97.9875)
(0.40858436646687357, 1.0194186985478206, -5.0362020557157665, 3.0, 96.01875)
(0.40858436646687357, 1.0194186985478206, -5.0362020557157665, 3.0, 94.05)
(0.4032015891506792, 1.0581908840283785, -5.088067768894241, 2.866667, 92.08125)
(0.4032015891506792, 1.0581908840283785, -5.088067768894241, 2.84, 90.1125)
(0.4032015891506792, 1.0581908840283785, -5.088067768894241, 2.693333, 88.14375)
(0.4032015891506792, 1.0581908840283785, -5.088067768894241, 2.693333, 86.175)
(0.4032015891506792, 1.0581908840283785, -5.088067768894241, 2.693333, 84.20625)
(0.4032015891506792, 1.0581908840283785, -5.088067768894241, 2.686667, 82.2375)
(0.4032015891506792, 1.0581908840283785, -5.088067768894241, 2.693333, 80.26875)
(0.4032015891506792, 1.0581908840283785, -5.088067768894241, 2.693333, 79.9875)
(0.3971728785565415, 1.1016157317666038, -5.140042568155776, 2.693333, 80.26875)
(0.3971728785565415, 1.1016157317666038, -5.140042568155776, 2.693333, 82.2375)
(0.3971728785565415, 1.1016157317666038, -5.140042568155776, 2.693333, 84.20625)
(0.3971728785565415, 1.1016157317666038, -5.140042568155776, 2.693333, 86.175)
(0.3971728785565415, 1.1016157317666038, -5.140042568155776, 2.693333, 88.14375)
(0.3971728785565415, 1.1016157317666038, -5.140042568155776, 2.846667, 90.1125)
(0.3971728785565415, 1.1016157317666038, -5.140042568155776, 2.98, 92.08125)
(0.3971728785565415, 1.1016157317666038, -5.140042568155776, 2.973333, 94.05)
(0.3942459428008484, 1.1454712016901243, -5.193362050314537, 2.973333, 96.01875)
(0.3942459428008484, 1.1454712016901243, -5.193362050314537, 2.966667, 97.9875)
(0.3942459428008484, 1.1454712016901243, -5.193362050314537, 2.966667, 99.95625)
(0.3942459428008484, 1.1454712016901243, -5.193362050314537, 2.966667, 97.9875)
(0.3942459428008484, 1.1454712016901243, -5.193362050314537, 2.966667, 96.01875)
(0.3942459428008484, 1.1454712016901243, -5.193362050314537, 2.966667, 94.05)
(0.3942459428008484, 1.1454712016901243, -5.193362050314537, 2.873333, 92.08125)
(0.3942459428008484, 1.1454712016901243, -5.193362050314537, 2.846667, 90.1125)
(0.3926982931424179, 1.202164393152719, -5.268562439473063, 2.7, 88.14375)
(0.3926982931424179, 1.202164393152719, -5.268562439473063, 2.7, 86.175)
(0.3926982931424179, 1.202164393152719, -5.268562439473063, 2.693333, 84.20625)
(0.3926982931424179, 1.202164393152719, -5.268562439473063, 2.666667, 82.2375)
(0.3926982931424179, 1.202164393152719, -5.268562439473063, 2.873333, 80.26875)
(0.3926982931424179, 1.202164393152719, -5.268562439473063, 2.706667, 79.9875)
(0.3926982931424179, 1.202164393152719, -5.268562439473063, 2.873333, 80.26875)
(0.3926982931424179, 1.202164393152719, -5.268562439473063, 2.84, 82.2375)
(0.39463933073703955, 1.2451149089349607, -5.31778798193999, 2.666667, 84.20625)
(0.39463933073703955, 1.2451149089349607, -5.31778798193999, 2.84, 86.175)
(0.39463933073703955, 1.2451149089349607, -5.31778798193999, 2.84, 88.14375)
(0.39463933073703955, 1.2451149089349607, -5.31778798193999, 2.88, 90.1125)
(0.39463933073703955, 1.2451149089349607, -5.31778798193999, 2.88, 92.08125)
(0.39463933073703955, 1.2451149089349607, -5.31778798193999, 2.88, 94.05)
(0.39463933073703955, 1.2451149089349607, -5.31778798193999, 2.88, 96.01875)
(0.39463933073703955, 1.2451149089349607, -5.31778798193999, 2.88, 97.9875)
(0.39463933073703955, 1.2451149089349607, -5.31778798193999, 2.94, 99.95625)
(0.3981312557508835, 1.2882807358098498, -5.374747333437952, 2.886667, 97.9875)
(0.3981312557508835, 1.2882807358098498, -5.374747333437952, 2.886667, 96.01875)
(0.3981312557508835, 1.2882807358098498, -5.374747333437952, 2.88, 94.05)
(0.3981312557508835, 1.2882807358098498, -5.374747333437952, 2.88, 92.08125)
(0.3981312557508835, 1.2882807358098498, -5.374747333437952, 2.88, 90.1125)
(0.3981312557508835, 1.2882807358098498, -5.374747333437952, 2.84, 88.14375)
(0.3981312557508835, 1.2882807358098498, -5.374747333437952, 2.84, 86.175)
(0.3981312557508835, 1.2882807358098498, -5.374747333437952, 2.84, 84.20625)
(0.4088191041242716, 1.359318826460053, -5.467659004109676, 2.833333, 82.2375)
(0.4088191041242716, 1.359318826460053, -5.467659004109676, 2.84, 80.26875)
(0.4088191041242716, 1.359318826460053, -5.467659004109676, 2.84, 79.9875)
(0.4088191041242716, 1.359318826460053, -5.467659004109676, 2.84, 80.26875)
(0.4088191041242716, 1.359318826460053, -5.467659004109676, 2.84, 82.2375)
(0.4088191041242716, 1.359318826460053, -5.467659004109676, 2.84, 84.20625)
(0.4088191041242716, 1.359318826460053, -5.467659004109676, 2.84, 86.175)
(0.4088191041242716, 1.359318826460053, -5.467659004109676, 2.84, 88.14375)
(0.42306315958658997, 1.4061919650144323, -5.51540822954029, 2.846667, 90.1125)
(0.42306315958658997, 1.4061919650144323, -5.51540822954029, 2.846667, 92.08125)
(0.42306315958658997, 1.4061919650144323, -5.51540822954029, 2.92, 94.05)
(0.42306315958658997, 1.4061919650144323, -5.51540822954029, 2.913333, 96.01875)
(0.42306315958658997, 1.4061919650144323, -5.51540822954029, 2.913333, 97.9875)
(0.42306315958658997, 1.4061919650144323, -5.51540822954029, 2.913333, 99.95625)
(0.42306315958658997, 1.4061919650144323, -5.51540822954029, 2.913333, 97.9875)
(0.42306315958658997, 1.4061919650144323, -5.51540822954029, 2.913333, 96.01875)
(0.4337980424887749, 1.4424756102399114, -5.562838030846072, 2.913333, 94.05)
(0.4337980424887749, 1.4424756102399114, -5.562838030846072, 2.846667, 92.08125)
(0.4337980424887749, 1.4424756102399114, -5.562838030846072, 2.846667, 90.1125)
(0.4337980424887749, 1.4424756102399114, -5.562838030846072, 2.84, 88.14375)
(0.4337980424887749, 1.4424756102399114, -5.562838030846072, 2.833333, 86.175)
(0.4337980424887749, 1.4424756102399114, -5.562838030846072, 2.84, 84.20625)
(0.4337980424887749, 1.4424756102399114, -5.562838030846072, 2.833333, 82.2375)
(0.4337980424887749, 1.4424756102399114, -5.562838030846072, 2.84, 80.26875)
(0.4614704728409693, 1.515910496775847, -5.661145639283772, 2.84, 79.9875)
(0.4614704728409693, 1.515910496775847, -5.661145639283772, 2.84, 80.26875)
(0.4614704728409693, 1.515910496775847, -5.661145639283772, 2.84, 82.2375)
(0.4614704728409693, 1.515910496775847, -5.661145639283772, 2.84, 84.20625)
(0.4614704728409693, 1.515910496775847, -5.661145639283772, 2.84, 86.175)
(0.4614704728409693, 1.515910496775847, -5.661145639283772, 2.84, 88.14375)
(0.4614704728409693, 1.515910496775847, -5.661145639283772, 2.9, 90.1125)
(0.4614704728409693, 1.515910496775847, -5.661145639283772, 2.9, 92.08125)
(0.46862378370768615, 1.5320226059695068, -5.679678644189758, 2.9, 94.05)
(0.46862378370768615, 1.5320226059695068, -5.679678644189758, 2.9, 96.01875)
(0.46862378370768615, 1.5320226059695068, -5.679678644189758, 2.9, 97.9875)
(0.46862378370768615, 1.5320226059695068, -5.679678644189758, 2.9, 99.95625)
(0.46862378370768615, 1.5320226059695068, -5.679678644189758, 2.893333, 97.9875)
(0.46862378370768615, 1.5320226059695068, -5.679678644189758, 2.893333, 96.01875)
(0.46862378370768615, 1.5320226059695068, -5.679678644189758, 2.893333, 94.05)
(0.46862378370768615, 1.5320226059695068, -5.679678644189758, 2.893333, 92.08125)
(0.48770987659053494, 1.573243545504722, -5.728635798404696, 2.9, 90.1125)
(0.48770987659053494, 1.573243545504722, -5.728635798404696, 2.846667, 88.14375)
(0.48770987659053494, 1.573243545504722, -5.728635798404696, 2.84, 86.175)
(0.48770987659053494, 1.573243545504722, -5.728635798404696, 2.84, 84.20625)
(0.48770987659053494, 1.573243545504722, -5.728635798404696, 2.846667, 82.2375)
(0.48770987659053494, 1.573243545504722, -5.728635798404696, 2.846667, 80.26875)
(0.48770987659053494, 1.573243545504722, -5.728635798404696, 2.846667, 79.9875)
(0.48770987659053494, 1.573243545504722, -5.728635798404696, 2.846667, 80.26875)
(0.48770987659053494, 1.573243545504722, -5.728635798404696, 2.84, 82.2375)
(0.5217036341267484, 1.6279153673371638, -5.8148304320395905, 2.84, 84.20625)
(0.5217036341267484, 1.6279153673371638, -5.8148304320395905, 2.84, 86.175)
(0.5217036341267484, 1.6279153673371638, -5.8148304320395905, 2.84, 88.14375)
(0.5217036341267484, 1.6279153673371638, -5.8148304320395905, 2.886667, 90.1125)
(0.5217036341267484, 1.6279153673371638, -5.8148304320395905, 2.886667, 92.08125)
(0.5217036341267484, 1.6279153673371638, -5.8148304320395905, 2.886667, 94.05)
(0.5217036341267484, 1.6279153673371638, -5.8148304320395905, 2.886667, 96.01875)
(0.5217036341267484, 1.6279153673371638, -5.8148304320395905, 2.886667, 97.9875)
(0.5504961905159044, 1.670653380589007, -5.872783908736951, 2.886667, 99.95625)
(0.5504961905159044, 1.670653380589007, -5.872783908736951, 2.886667, 97.9875)
(0.5504961905159044, 1.670653380589007, -5.872783908736951, 2.88, 96.01875)
(0.5504961905159044, 1.670653380589007, -5.872783908736951, 2.88, 94.05)
(0.5504961905159044, 1.670653380589007, -5.872783908736951, 2.886667, 92.08125)
(0.5504961905159044, 1.670653380589007, -5.872783908736951, 2.846667, 90.1125)
(0.5504961905159044, 1.670653380589007, -5.872783908736951, 2.84, 88.14375)
(0.5504961905159044, 1.670653380589007, -5.872783908736951, 2.84, 86.175)
(0.5758377657144278, 1.7042371185948166, -5.898731004972202, 2.84, 84.20625)
(0.5758377657144278, 1.7042371185948166, -5.898731004972202, 2.84, 82.2375)
(0.5758377657144278, 1.7042371185948166, -5.898731004972202, 2.84, 80.26875)
(0.5758377657144278, 1.7042371185948166, -5.898731004972202, 2.893333, 79.9875)
(0.5758377657144278, 1.7042371185948166, -5.898731004972202, 2.893333, 80.26875)
(0.5758377657144278, 1.7042371185948166, -5.898731004972202, 2.84, 82.2375)
(0.5758377657144278, 1.7042371185948166, -5.898731004972202, 2.84, 84.20625)
(0.5758377657144278, 1.7042371185948166, -5.898731004972202, 2.84, 86.175)
(0.6278223102389408, 1.7621005977846997, -5.977092158545129, 2.846667, 88.14375)
(0.6278223102389408, 1.7621005977846997, -5.977092158545129, 2.88, 90.1125)
(0.6278223102389408, 1.7621005977846997, -5.977092158545129, 2.846667, 92.08125)
(0.6278223102389408, 1.7621005977846997, -5.977092158545129, 2.88, 94.05)
(0.6278223102389408, 1.7621005977846997, -5.977092158545129, 2.88, 96.01875)
(0.6278223102389408, 1.7621005977846997, -5.977092158545129, -1.0, 97.9875)
(0.6278223102389408, 1.7621005977846997, -5.977092158545129, -1.0, 99.95625)
(0.6278223102389408, 1.7621005977846997, -5.977092158545129, -1.0, 97.9875)
(0.6278223102389408, 1.7621005977846997, -5.977092158545129, 2.88, 96.01875)
(0.6571328137963538, 1.7899154692851742, -5.989750617937965, -1.0, 94.05)
(0.6571328137963538, 1.7899154692851742, -5.989750617937965, 2.846667, 92.08125)
(0.6571328137963538, 1.7899154692851742, -5.989750617937965, 2.846667, 90.1125)
(0.6571328137963538, 1.7899154692851742, -5.989750617937965, 2.84, 88.14375)
(0.6571328137963538, 1.7899154692851742, -5.989750617937965, 2.84, 86.175)
(0.6571328137963538, 1.7899154692851742, -5.989750617937965, 2.84, 84.20625)
(0.6571328137963538, 1.7899154692851742, -5.989750617937965, 2.84, 82.2375)
(0.6571328137963538, 1.7899154692851742, -5.989750617937965, 2.84, 80.26875)
(0.6720211510904277, 1.8078080198884237, -6.009248451453156, 2.846667, 79.9875)
(0.6720211510904277, 1.8078080198884237, -6.009248451453156, 2.866667, 80.26875)
(0.6720211510904277, 1.8078080198884237, -6.009248451453156, 2.84, 82.2375)
(0.6720211510904277, 1.8078080198884237, -6.009248451453156, 2.84, 84.20625)
(0.6720211510904277, 1.8078080198884237, -6.009248451453156, 2.84, 86.175)
(0.6720211510904277, 1.8078080198884237, -6.009248451453156, 2.84, 88.14375)
(0.6720211510904277, 1.8078080198884237, -6.009248451453156, 2.846667, 90.1125)
(0.6720211510904277, 1.8078080198884237, -6.009248451453156, 2.846667, 92.08125)
(0.7051923948333412, 1.832017332124088, -6.039017755010118, 3.033333, 94.05)
(0.7051923948333412, 1.832017332124088, -6.039017755010118, 3.04, 96.01875)
(0.7051923948333412, 1.832017332124088, -6.039017755010118, -1.0, 97.9875)
(0.7051923948333412, 1.832017332124088, -6.039017755010118, -1.0, 99.95625)
(0.7051923948333412, 1.832017332124088, -6.039017755010118, -1.0, 97.9875)
(0.7051923948333412, 1.832017332124088, -6.039017755010118, 3.046667, 96.01875)
(0.7051923948333412, 1.832017332124088, -6.039017755010118, 2.846667, 94.05)
(0.7051923948333412, 1.832017332124088, -6.039017755010118, 2.846667, 92.08125)
(0.7051923948333412, 1.832017332124088, -6.039017755010118, 2.846667, 90.1125)
(0.7676736194592023, 1.8812655675161316, -6.060297653655639, 2.84, 88.14375)
(0.7676736194592023, 1.8812655675161316, -6.060297653655639, 2.84, 86.175)
(0.7676736194592023, 1.8812655675161316, -6.060297653655639, 2.84, 84.20625)
(0.7676736194592023, 1.8812655675161316, -6.060297653655639, 2.84, 82.2375)
(0.7676736194592023, 1.8812655675161316, -6.060297653655639, 2.846667, 80.26875)
(0.7676736194592023, 1.8812655675161316, -6.060297653655639, 2.873333, 79.9875)
(0.7676736194592023, 1.8812655675161316, -6.060297653655639, 2.866667, 80.26875)
(0.8065050188595968, 1.9088311670071156, -6.064412313043331, 2.84, 82.2375)
(0.8065050188595968, 1.9088311670071156, -6.064412313043331, 2.84, 84.20625)
(0.8065050188595968, 1.9088311670071156, -6.064412313043331, 2.84, 86.175)
(0.8065050188595968, 1.9088311670071156, -6.064412313043331, 2.846667, 88.14375)
(0.8065050188595968, 1.9088311670071156, -6.064412313043331, 2.86, 90.1125)
(0.8065050188595968, 1.9088311670071156, -6.064412313043331, 2.86, 92.08125)
(0.8065050188595968, 1.9088311670071156, -6.064412313043331, 2.866667, 94.05)
(0.8065050188595968, 1.9088311670071156, -6.064412313043331, -1.0, 96.01875)
(0.8065050188595968, 1.9088311670071156, -6.064412313043331, -1.0, 97.9875)
(0.8386593701886285, 1.9295856347014468, -6.074595572254788, -1.0, 99.95625)
(0.8386593701886285, 1.9295856347014468, -6.074595572254788, -1.0, 97.9875)
(0.8386593701886285, 1.9295856347014468, -6.074595572254788, -1.0, 96.01875)
(0.8386593701886285, 1.9295856347014468, -6.074595572254788, -1.0, 94.05)
(0.8386593701886285, 1.9295856347014468, -6.074595572254788, 2.846667, 92.08125)
(0.8386593701886285, 1.9295856347014468, -6.074595572254788, 2.846667, 90.1125)
(0.8386593701886285, 1.9295856347014468, -6.074595572254788, 2.84, 88.14375)
(0.8386593701886285, 1.9295856347014468, -6.074595572254788, 2.84, 86.175)
(0.905009547492794, 1.9732016168343307, -6.080911702401415, 2.84, 84.20625)
(0.905009547492794, 1.9732016168343307, -6.080911702401415, 2.84, 82.2375)
(0.905009547492794, 1.9732016168343307, -6.080911702401415, 2.846667, 80.26875)
(0.905009547492794, 1.9732016168343307, -6.080911702401415, 2.866667, 79.9875)
(0.905009547492794, 1.9732016168343307, -6.080911702401415, 2.846667, 80.26875)
(0.905009547492794, 1.9732016168343307, -6.080911702401415, 2.846667, 82.2375)
(0.905009547492794, 1.9732016168343307, -6.080911702401415, 2.84, 84.20625)
(0.905009547492794, 1.9732016168343307, -6.080911702401415, 2.84, 86.175)
(0.9190520274785021, 1.9790443202151449, -6.083834770999243, 2.84, 88.14375)
(0.9190520274785021, 1.9790443202151449, -6.083834770999243, 2.846667, 90.1125)
(0.9190520274785021, 1.9790443202151449, -6.083834770999243, 2.846667, 92.08125)
(0.9190520274785021, 1.9790443202151449, -6.083834770999243, -1.0, 94.05)
(0.9190520274785021, 1.9790443202151449, -6.083834770999243, -1.0, 96.01875)
(0.9190520274785021, 1.9790443202151449, -6.083834770999243, 3.046667, 97.9875)
(0.9190520274785021, 1.9790443202151449, -6.083834770999243, 3.046667, 99.95625)
(0.9190520274785021, 1.9790443202151449, -6.083834770999243, 3.046667, 97.9875)
(0.9607520918826881, 2.0066054884143085, -6.074595572254788, -1.0, 96.01875)
(0.9607520918826881, 2.0066054884143085, -6.074595572254788, -1.0, 94.05)
(0.9607520918826881, 2.0066054884143085, -6.074595572254788, 2.846667, 92.08125)
(0.9607520918826881, 2.0066054884143085, -6.074595572254788, 2.846667, 90.1125)
(0.9607520918826881, 2.0066054884143085, -6.074595572254788, 2.846667, 88.14375)
(0.9607520918826881, 2.0066054884143085, -6.074595572254788, 2.84, 86.175)
(0.9607520918826881, 2.0066054884143085, -6.074595572254788, 2.84, 84.20625)
(0.9607520918826881, 2.0066054884143085, -6.074595572254788, 2.84, 82.2375)
(1.024572704979644, 2.0452606513698353, -6.055213735046642, 2.846667, 80.26875)
(1.024572704979644, 2.0452606513698353, -6.055213735046642, 2.853333, 79.9875)
(1.024572704979644, 2.0452606513698353, -6.055213735046642, 2.853333, 80.26875)
(1.024572704979644, 2.0452606513698353, -6.055213735046642, 2.846667, 82.2375)
(1.024572704979644, 2.0452606513698353, -6.055213735046642, 2.846667, 84.20625)
(1.024572704979644, 2.0452606513698353, -6.055213735046642, 2.866667, 86.175)
(1.024572704979644, 2.0452606513698353, -6.055213735046642, 2.846667, 88.14375)
(1.024572704979644, 2.0452606513698353, -6.055213735046642, 2.853333, 90.1125)
(1.024572704979644, 2.0452606513698353, -6.055213735046642, 2.846667, 92.08125)
(1.064271700465016, 2.066623586312995, -6.043249459126796, -1.0, 94.05)
(1.064271700465016, 2.066623586312995, -6.043249459126796, -1.0, 96.01875)
(1.064271700465016, 2.066623586312995, -6.043249459126796, 3.026667, 97.9875)
(1.064271700465016, 2.066623586312995, -6.043249459126796, 3.02, 99.95625)
(1.064271700465016, 2.066623586312995, -6.043249459126796, 3.026667, 97.9875)
(1.064271700465016, 2.066623586312995, -6.043249459126796, -1.0, 96.01875)
(1.064271700465016, 2.066623586312995, -6.043249459126796, -1.0, 94.05)
(1.064271700465016, 2.066623586312995, -6.043249459126796, 2.846667, 92.08125)
(1.0995355965607643, 2.085785158055465, -6.027683798759794, 2.873333, 90.1125)
(1.0995355965607643, 2.085785158055465, -6.027683798759794, 2.846667, 88.14375)
(1.0995355965607643, 2.085785158055465, -6.027683798759794, 2.846667, 86.175)
(1.0995355965607643, 2.085785158055465, -6.027683798759794, 2.84, 84.20625)
